0	0.0000349379	0.000000170915
13	0.0000375221	0.000000183129
26	0.0000403689	0.000000196545
39	0.0000434784	0.000000211163
52	0.0000466404	0.000000225954
65	0.0000498082	0.00000024069
78	0.0000529712	0.000000255318
91	0.0000561287	0.000000269833
104	0.0000592824	0.000000284243
117	0.0000624347	0.000000298559
130	0.0000655878	0.000000312789
143	0.0000687436	0.000000326942
156	0.0000719032	0.000000341022
169	0.000075068	0.000000355033
182	0.0000782384	0.000000368978
195	0.0000814152	0.000000382857
208	0.0000845984	0.00000039667
221	0.0000877881	0.000000410417
234	0.0000909844	0.000000424094
247	0.000094187	0.000000437701
260	0.0000973956	0.000000451234
273	0.00010061	0.00000046469
286	0.000103829	0.000000478066
299	0.000107053	0.000000491357
312	0.000110281	0.00000050456
325	0.000113513	0.000000517671
338	0.000116747	0.000000530685
351	0.000119983	0.000000543599
364	0.000123221	0.000000556406
377	0.00012646	0.000000569104
390	0.000129699	0.000000581687
403	0.000132937	0.000000594151
416	0.000136173	0.000000606492
429	0.000139408	0.000000618704
442	0.000142639	0.000000630782
455	0.000145866	0.000000642724
468	0.000149089	0.000000654523
481	0.000152307	0.000000666175
494	0.000155518	0.000000677677
507	0.000158723	0.000000689023
520	0.00016192	0.000000700208
533	0.000165109	0.000000711229
546	0.000168288	0.000000722082
559	0.000171457	0.000000732761
572	0.000174616	0.000000743264
585	0.000177764	0.000000753585
598	0.000180899	0.00000076372
611	0.000184021	0.000000773666
624	0.000187129	0.000000783419
637	0.000190223	0.000000792975
650	0.000193302	0.000000802329
663	0.000196365	0.000000811479
676	0.000199412	0.00000082042
689	0.000202441	0.000000829149
702	0.000205452	0.000000837662
715	0.000208445	0.000000845956
728	0.000211418	0.000000854028
741	0.000214371	0.000000861874
754	0.000217304	0.00000086949
767	0.000220215	0.000000876875
780	0.000223104	0.000000884024
793	0.000225971	0.000000890935
806	0.000228814	0.000000897605
819	0.000231634	0.000000904031
832	0.000234429	0.00000091021
845	0.000237199	0.000000916139
858	0.000239943	0.000000921816
871	0.000242661	0.000000927238
884	0.000245352	0.000000932403
897	0.000248015	0.000000937309
910	0.000250651	0.000000941952
923	0.000253258	0.000000946332
936	0.000255835	0.000000950445
949	0.000258384	0.00000095429
962	0.000260902	0.000000957864
975	0.000263389	0.000000961167
988	0.000265845	0.000000964195
1001	0.000268269	0.000000966947
1014	0.000270661	0.000000969421
1027	0.000273021	0.000000971617
1040	0.000275347	0.000000973531
1053	0.00027764	0.000000975164
1066	0.000279898	0.000000976513
1079	0.000282122	0.000000977578
1092	0.000284311	0.000000978356
1105	0.000286465	0.000000978847
1118	0.000288582	0.00000097905
1131	0.000290664	0.000000978964
